"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"1298768","167702","1270","53.368","0","","","","","",""
"1298769","167702","1004","99.98","1","1","","","","",""
"1298770","167702","1005","0","0","49","","","","",""
"1298771","167702","1008","884","0","49","","","","",""
"1298772","167702","1051","0.12","1","1","","","","",""
"1298773","167702","1087","1","1","1","","","","",""
"1298774","167702","1092","0","1","1","","","","",""
"1298775","167702","1095","0.07","1","1","","","","",""
"1298776","167702","1180","0.2","0","35","","","","",""
"1298777","167702","1183","0","1","1","","","","",""
"1298778","167702","1125","0.55","1","1","","","","",""
"1298779","167702","1126","28.76","1","1","","","","",""
"1298780","167702","1128","0.87","1","1","","","","",""
"1298781","167702","1129","0","1","1","","","","",""
"1298782","167702","1190","0","0","49","","","","",""
"1298783","167702","1246","0","0","68","","","","",""
"1298784","167702","1242","0","0","68","","","","",""
"1298785","167702","1114","0","0","68","","","","",""
"1298786","167702","1103","0","0","68","","","","",""
"1298787","167702","1259","0","1","1","","","","",""
"1298788","167702","1271","0","1","1","","","","",""
"1298789","167702","1276","0","1","1","","","","",""
"1298790","167702","1167","0","0","","","","","",""
"1298791","167702","1175","0","0","","","","","",""
"1298792","167702","1123","0","0","68","","","","",""
"1298793","167702","1057","0","0","68","","","","",""
"1298794","167702","1058","0","0","68","","","","",""
"1298795","167702","1187","0","0","68","","","","",""
"1298796","167702","1120","0","0","68","","","","",""
"1298797","167702","1122","0","0","68","","","","",""
"1298798","167702","1107","0","0","68","","","","",""
"1298799","167702","1108","0","0","68","","","","",""
"1298800","167702","1079","0","0","","","","","",""
"1298801","167702","1104","0","0","","","","","",""
"1298802","167702","1162","0","0","","","","","",""
"1298803","167702","1165","0","0","","","","","",""
"1298804","167702","1166","0","0","","","","","",""
"1298805","167702","1177","0","0","","","","","",""
"1298806","167702","1178","0","0","","","","","",""
"1298807","167702","1018","0","0","","","","","",""
"1298808","167702","1278","0","1","1","","","","",""
"1298809","167702","1280","0","1","1","","","","",""
"1298810","167702","1272","0","1","1","","","","",""
"1298811","167703","1057","0","0","68","","","","",""
"1298812","167703","1058","0","0","68","","","","",""
"1298813","167703","2000","2.6","0","51","","","","",""
"1298814","167703","1109","0.01","0","10","","","","",""
"1298815","167703","1123","0","0","68","","","","",""
"1298816","167703","1186","0","0","68","","","","",""
"1298817","167703","1007","0.9","0","51","","","","",""
"1298818","167703","1105","11","0","10","","","","",""
"1298819","167703","1106","11","0","49","","","","",""
"1298820","167703","1107","3","0","10","","","","",""
"1298821","167703","1108","0","0","68","","","","",""
"1298822","167703","1120","0","0","68","","","","",""
"1298823","167703","1122","0","0","68","","","","",""
"1298824","167703","1185","0.1","0","10","","","","",""
"1298825","167703","1190","12","0","49","","","","",""
"1298826","167703","1167","0.13","0","","","","","",""
"1298827","167703","1175","0.07","0","","","","","",""
"1298828","167703","1180","17.5","0","20","","","","",""
"1298829","167703","1087","53","0","","","","","",""
"1298830","167703","1092","86","0","","","","","",""
"1298831","167703","1095","0.38","0","","","","","",""
"1298832","167703","1004","1","0","","","","","",""
"1298833","167703","1005","3.2","0","49","","","","",""
"1298834","167703","1008","74","0","","","","","",""
"1298835","167703","1051","82.5","0","","","","","",""
"1298836","167703","1259","0.03","0","","","","","",""
"1298837","167703","1260","0.01","0","","","","","",""
"1298838","167703","1262","0.02","0","","","","","",""
"1298839","167703","1265","0.31","0","","","","","",""
"1298840","167703","1266","0.12","0","","","","","",""
"1298841","167703","1268","0.24","0","","","","","",""
"1298842","167703","1269","0.02","0","","","","","",""
"1298843","167703","1270","0.01","0","","","","","",""
"1298844","167703","1271","0","0","","","","","",""
"1298845","167703","1276","0","0","","","","","",""
"1298846","167703","1277","0","0","","","","","",""
"1298847","167703","1279","0","0","","","","","",""
"1298848","167703","1292","0.29","0","","","","","",""
"1298849","167703","1293","0.03","0","","","","","",""
"1298850","167703","1187","12","0","","","","","",""
"1298851","167703","1003","12.4","0","","","","","",""
"1298852","167703","1253","4","0","","","","","",""
"1298853","167703","1258","0.64","0","","","","","",""
"1298854","167703","1261","0.01","0","","","","","",""
"1298855","167703","1263","0.02","0","","","","","",""
"1298856","167703","1264","0.11","0","","","","","",""
"1298857","167703","1272","0","0","","","","","",""
"1298858","167703","1275","0.04","0","","","","","",""
"1298859","167703","1278","0","0","","","","","",""
"1298860","167703","1280","0","0","","","","","",""
"1298861","167703","1162","0","0","","","","","",""
"1298862","167703","1165","0.02","0","","","","","",""
"1298863","167703","1166","0.16","0","","","","","",""
"1298864","167703","1177","12","0","","","","","",""
"1298865","167703","1178","0.63","0","","","","","",""
"1298866","167703","1018","0","0","","","","","",""
"1298867","167703","1062","310","0","","","","","",""
"1298868","167703","1079","0.6","0","","","","","",""
"1298869","167703","1089","0.14","0","","","","","",""
"1298870","167703","1090","5","0","","","","","",""
"1298871","167703","1091","134","0","","","","","",""
"1298872","167703","1093","220","0","","","","","",""
"1298873","167703","1098","0.028","0","","","","","",""
"1298874","167703","1110","0","0","68","","","","",""
"1298875","167703","1104","40","0","49","","","","",""
"1298876","167703","1242","0","0","68","","","","",""
"1298877","167703","1246","0","0","68","","","","",""
"1298878","167703","1114","0","0","68","","","","",""
"1298879","167703","1103","9","0","12","","","","",""
"1298880","167704","1110","0","0","68","","","","",""
"1298881","167704","1104","211","0","49","","","","",""
"1298882","167704","1105","4","0","20","","","","",""
"1298883","167704","1106","11","0","20","","","","",""
"1298884","167704","1107","92","0","20","","","","",""
"1298885","167704","1108","0","0","20","","","","",""
"1298886","167704","1007","2.6","0","49","","","","",""
"1298887","167704","1120","52","0","20","","","","",""
"1298888","167704","1122","2597","0","20","","","","",""
"1298889","167704","1177","0","0","20","","","","",""
"1298890","167704","1185","69.1","0","20","","","","",""
"1298891","167704","1187","0","0","20","","","","",""
"1298892","167704","1123","29","0","20","","","","",""
"1298893","167704","1109","4","0","20","","","","",""
"1298894","167704","1186","0","0","20","","","","",""
"1298895","167704","1057","0","0","20","","","","",""
"1298896","167704","1058","0","0","20","","","","",""
"1298897","167704","2000","2","0","51","","","","",""
"1298898","167704","1190","0","0","49","","","","",""
"1298899","167704","1180","16.4","0","20","","","","",""
"1298900","167704","1004","35","0","","","","","",""
"1298901","167704","1005","2","0","","","","","",""
"1298902","167704","1008","326","0","","","","","",""
"1298903","167704","1051","58.7","0","","","","","",""
"1298904","167704","1087","4","0","","","","","",""
"1298905","167704","1092","108","0","","","","","",""
"1298906","167704","1095","0.2","0","","","","","",""
"1298907","167704","1167","0.7","0","","","","","",""
"1298908","167704","1175","0.08","0","","","","","",""
"1298909","167704","1259","0.013","0","","","","","",""
"1298910","167704","1260","0.008","0","","","","","",""
"1298911","167704","1262","0.012","0","","","","","",""
"1298912","167704","1265","3.786","0","","","","","",""
"1298913","167704","1266","1.439","0","","","","","",""
"1298914","167704","1268","8.197","0","","","","","",""
"1298915","167704","1269","17.244","0","","","","","",""
"1298916","167704","1270","2.304","0","","","","","",""
"1298917","167704","1271","0","0","","","","","",""
"1298918","167704","1276","0.003","0","","","","","",""
"1298919","167704","1277","0.067","0","","","","","",""
"1298920","167704","1279","0","0","","","","","",""
"1298921","167704","1292","8.415","0","","","","","",""
"1298922","167704","1293","19.584","0","","","","","",""
"1298923","167704","1018","0","0","","","","","",""
"1298924","167704","1062","1364","0","","","","","",""
"1298925","167704","1079","0.2","0","","","","","",""
"1298926","167704","1089","0.27","0","","","","","",""
"1298927","167704","1090","6","0","","","","","",""
"1298928","167704","1091","25","0","","","","","",""
"1298929","167704","1003","1.8","0","","","","","",""
"1298930","167704","1178","0.09","0","","","","","",""
"1298931","167704","1162","8.8","0","","","","","",""
"1298932","167704","1165","0.04","0","","","","","",""
"1298933","167704","1166","0.02","0","","","","","",""
"1298934","167704","1253","4","0","","","","","",""
"1298935","167704","1258","5.435","0","","","","","",""
"1298936","167704","1261","0.004","0","","","","","",""
"1298937","167704","1263","0.013","0","","","","","",""
"1298938","167704","1264","0.086","0","","","","","",""
"1298939","167704","1272","0","0","","","","","",""
"1298940","167704","1275","0.111","0","","","","","",""
"1298941","167704","1278","0","0","","","","","",""
"1298942","167704","1280","0","0","","","","","",""
"1298943","167704","1098","0.03","0","","","","","",""
"1298944","167704","1093","905","0","52","","","","",""
"1298945","167704","1242","0","0","68","","","","",""
"1298946","167704","1246","0","0","68","","","","",""
"1298947","167704","1114","0","0","68","","","","",""
"1298948","167704","1103","1.6","0","35","","","","",""
"1298949","167705","1185","2","0","10","","","","",""
"1298950","167705","1187","10","0","12","","","","",""
"1298951","167705","1007","2.51","0","51","","","","",""
"1298952","167705","1105","123","0","10","","","","",""
"1298953","167705","1107","32","0","10","","","","",""
"1298954","167705","1108","0","0","68","","","","",""
"1298955","167705","1120","0","0","68","","","","",""
"1298956","167705","1122","0","0","68","","","","",""
"1298957","167705","1057","0","0","68","","","","",""
"1298958","167705","1058","0","0","68","","","","",""
"1298959","167705","2000","0.85","0","12","","","","",""
"1298960","167705","1123","0","0","68","","","","",""
"1298961","167705","1109","0.27","0","10","","","","",""
"1298962","167705","1186","0","0","12","","","","",""
"1298963","167705","1190","10","0","49","","","","",""
"1298964","167705","1110","22","0","10","","","","",""
"1298965","167705","1167","0.32","0","","","","","",""
"1298966","167705","1175","0.1","0","","","","","",""
"1298967","167705","1180","15.4","0","67","","","","",""
"1298968","167705","1092","107","0","","","","","",""
"1298969","167705","1095","3.19","0","","","","","",""
"1298970","167705","1259","1.509","0","","","","","",""
"1298971","167705","1260","0.559","0","","","","","",""
"1298972","167705","1262","0.749","0","","","","","",""
"1298973","167705","1265","8.092","0","","","","","",""
"1298974","167705","1266","2.677","0","","","","","",""
"1298975","167705","1268","7.732","0","","","","","",""
"1298976","167705","1269","0.32","0","","","","","",""
"1298977","167705","1270","0.34","0","","","","","",""
"1298978","167705","1271","0","0","","","","","",""
"1298979","167705","1276","0","0","","","","","",""
"1298980","167705","1277","0","0","","","","","",""
"1298981","167705","1279","0","0","","","","","",""
"1298982","167705","1292","8.721","0","","","","","",""
"1298983","167705","1293","0.659","0","","","","","",""
"1298984","167705","1004","29.99","0","","","","","",""
"1298985","167705","1005","3.7","0","49","","","","",""
"1298986","167705","1008","451","0","49","","","","",""
"1298987","167705","1051","22.2","0","","","","","",""
"1298988","167705","1003","41.6","0","","","","","",""
"1298989","167705","1178","1.4","0","","","","","",""
"1298990","167705","1253","79","0","","","","","",""
"1298991","167705","1258","19.051","0","","","","","",""
"1298992","167705","1261","0.3","0","","","","","",""
"1298993","167705","1263","1.019","0","","","","","",""
"1298994","167705","1264","3.377","0","","","","","",""
"1298995","167705","1272","0","0","","","","","",""
"1298996","167705","1275","0.46","0","","","","","",""
"1298997","167705","1278","0","0","","","","","",""
"1298998","167705","1280","0","0","","","","","",""
"1298999","167705","1162","0","0","","","","","",""
